Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP57,OUT013,355.7798
FDU48,OUT019,2071.1538
FDH48,OUT035,1824.1989
FDO33,OUT035,1994.8511
NCU29,OUT045,2149.4846
FDW35,OUT046,1872.1804
FDH05,OUT010,3636.7415
FDP26,OUT049,3801.44
DRG27,OUT035,3694.5686
FDQ33,OUT046,3628.118
FDH20,OUT010,2194.0054
FDV14,OUT046,253.5815
DRD01,OUT046,2356.2485
NCI17,OUT049,2154.817
FDF39,OUT010,1974.9171
FDX37,OUT046,212.37132
NCX17,OUT035,679.4001
FDN03,OUT013,696.3766
NCS41,OUT010,631.5332
FDH34,OUT045,2140.8044
NCX53,OUT018,355.2199
FDY31,OUT046,1928.3966
FDD20,OUT017,1863.114
FDE51,OUT045,2131.6953
FDV27,OUT046,1934.3398
FDF16,OUT035,3728.9927
FDZ02,OUT049,950.51984
NCK05,OUT045,3813.678
FDM12,OUT027,3645.251
NCA05,OUT018,233.43285
FDX33,OUT045,2284.7434
FDM25,OUT049,726.28534
FDE41,OUT018,945.6436
FDW14,OUT045,3400.9521
NCD30,OUT046,3506.1472
FDB23,OUT010,1468.9249
FDF45,OUT046,1565.181
FDW20,OUT017,334.5245
FDF47,OUT045,243.08324
NCR05,OUT019,1396.29
DRB01,OUT046,1217.2665
FDE36,OUT013,1132.9733
FDU56,OUT049,1089.3516
FDB23,OUT049,2566.1829
FDN48,OUT049,1261.802
FDS43,OUT013,528.5712
NCN05,OUT013,655.5564
NCL53,OUT049,332.6974
FDL56,OUT046,275.71115
FDH17,OUT018,2015.7482
FDP37,OUT046,3363.7861
FDG09,OUT019,1743.4302
FDA55,OUT045,1400.4558
FDX31,OUT049,2621.674
FDJ41,OUT045,2699.5215
DRC24,OUT045,2787.8232
FDQ21,OUT035,4274.966
NCT54,OUT045,2780.0413
FDH08,OUT049,2745.9524
FDY38,OUT018,5147.896
DRM11,OUT010,821.47815
FDG32,OUT049,394.71942
NCH18,OUT046,3511.959
FDI20,OUT035,3614.5925
FDA33,OUT018,3461.9756
FDN45,OUT013,2431.6162
FDT45,OUT010,2313.9185
FDR32,OUT035,2869.1294
FDA48,OUT017,2270.7163
FDN23,OUT017,3797.4758
NCR18,OUT035,2390.6462
FDD45,OUT046,270.64612
FDI22,OUT018,2530.5742
FDT09,OUT013,2519.569
DRC24,OUT027,3980.3606
FDT39,OUT046,2432.6353
FDX28,OUT045,2593.704
FDA50,OUT018,670.6527
FDT33,OUT027,1916.9037
FDQ60,OUT049,801.2826
NCM19,OUT018,215.40419
FDF40,OUT046,3118.4834
NCI30,OUT035,3200.196
FDK34,OUT049,3014.3318
FDA38,OUT027,2874.9556
FDT02,OUT045,2667.6213
FDC11,OUT017,1644.6913
FDD08,OUT046,1606.8485
NCS29,OUT046,1458.93
DRI03,OUT010,245.71614
FDK48,OUT035,1568.7771
FDM52,OUT049,3428.6577
FDP49,OUT035,3347.4963
DRA24,OUT046,4945.051
NCJ43,OUT049,1532.8674
FDE11,OUT045,1483.7668
FDP01,OUT049,216.93326
FDQ59,OUT018,1112.7596
FDA43,OUT019,461.5395
FDL14,OUT017,301.38162
FDV50,OUT010,1884.595
FDT01,OUT027,577.9532
NCC42,OUT035,3106.1238
FDO28,OUT046,1619.3159
FDD32,OUT019,1666.909
FDV45,OUT035,1363.3005
NCW17,OUT019,1601.417
NCJ17,OUT027,1489.3967
NCF18,OUT049,1554.4666
FDP01,OUT045,1049.2906
FDH24,OUT045,870.1323
FDI38,OUT027,870.76276
FDX03,OUT035,1096.9045
FDY28,OUT046,609.6443
FDN34,OUT018,745.81024
FDJ02,OUT045,1893.2871
FDW40,OUT019,620.4908
FDX03,OUT017,694.33575
FDE17,OUT027,547.73114
FDT58,OUT046,1469.1027
FDI38,OUT013,2712.161
FDW22,OUT035,1407.5597
FDS15,OUT027,2749.0254
NCX06,OUT013,2862.371
DRK47,OUT035,2956.3315
FDC23,OUT027,3062.0532
FDM56,OUT010,2842.1653
FDP21,OUT046,2479.1826
FDP58,OUT046,274.1463
FDA27,OUT019,2785.6409
FDK41,OUT019,2811.5823
NCH42,OUT046,2572.2087
FDG29,OUT045,2901.6702
FDW15,OUT018,2371.7222
FDD28,OUT018,2344.26
FDQ37,OUT049,2477.4426
FDC23,OUT035,257.0372
FDV13,OUT035,2997.256
FDK33,OUT046,3273.3198
FDO33,OUT013,2843.9065
FDN21,OUT017,1445.6555
NCW06,OUT027,1316.0414
FDI38,OUT035,1536.2859
FDC21,OUT027,1495.2284
NCS05,OUT046,1614.6112
NCN53,OUT049,1803.9402
FDV40,OUT010,1659.362
FDG60,OUT017,1893.5573
NCY30,OUT027,1587.6013
FDM40,OUT045,1826.4237
NCO30,OUT046,1908.9968
FDK10,OUT046,1786.8335
FDM36,OUT045,1619.3563
FDN10,OUT013,1656.6669
FDM46,OUT018,259.12628
FDX50,OUT049,2443.9436
FDP33,OUT045,2496.867
FDO12,OUT045,2504.4385
FDC28,OUT013,2220.0334
FDO31,OUT045,4385.9585
FDX45,OUT035,1216.8081
FDV21,OUT049,4278.3193
FDH04,OUT049,5859.828
NCG54,OUT013,4285.7974
FDO13,OUT046,4269.042
FDA09,OUT027,4102.3813
FDC38,OUT017,1884.3438
NCO42,OUT046,2069.6519
FDL45,OUT049,1752.8455
NCK31,OUT013,4381.734
FDM39,OUT017,2997.2852
FDC22,OUT010,2783.2393
FDF46,OUT046,449.03186
FDQ37,OUT045,3691.5269
FDH41,OUT010,3814.839
FDQ04,OUT046,2989.1843
NCQ02,OUT027,2763.0576
FDJ57,OUT027,2886.4937
NCE07,OUT049,2661.7844
FDE56,OUT013,3058.7893
FDI20,OUT049,3913.4812
FDK36,OUT018,2556.795
FDP08,OUT027,2670.3162
FDF44,OUT017,2569.198
NCU53,OUT017,2407.8574
FDF47,OUT035,2388.4973
FDS55,OUT010,479.30157
FDZ52,OUT010,2897.3245
FDL04,OUT018,2966.6729
NCM26,OUT035,3219.316
FDX43,OUT049,4631.2363
FDP52,OUT049,3162.2632
DRK49,OUT045,3327.858
FDE38,OUT013,2778.349
DRF13,OUT035,2863.5747
FDK41,OUT010,3007.4917
FDJ04,OUT027,3274.6816
FDZ44,OUT018,3200.0723
FDS11,OUT013,3376.5198
FDA55,OUT049,2885.0647
NCW53,OUT046,2699.2139
FDB49,OUT027,361.7428
FDD23,OUT017,3686.5579
NCV42,OUT045,5106.2944
NCZ29,OUT018,3458.883
FDQ26,OUT013,3539.4155
FDV08,OUT017,2945.4507
FDC53,OUT049,2602.976
FDV58,OUT010,3111.7527
NCP02,OUT019,304.8658
DRI37,OUT045,3003.121
FDQ12,OUT049,2988.1113
FDE33,OUT046,5565.312
FDX27,OUT045,4012.2827
FDM22,OUT017,4130.7476
NCH30,OUT019,3984.5286
FDC04,OUT017,2017.5575
FDO38,OUT046,1914.4098
FDV52,OUT027,1964.9822
FDB32,OUT013,1960.5054
FDV43,OUT018,1352.0386
FDI24,OUT018,1741.9015
FDR40,OUT017,1243.7375
FDW02,OUT049,215.31355
FDE44,OUT049,1647.8053
FDL38,OUT046,2032.3435
NCT54,OUT010,2109.7454
DRJ39,OUT010,2197.1672
FDW55,OUT049,2217.1577
DRF13,OUT019,344.32877
NCW17,OUT049,968.139
FDP13,OUT035,1015.1222
FDS08,OUT018,1095.1329
NCP17,OUT035,772.377
NCO53,OUT035,2944.298
FDH19,OUT045,1667.9943
FDJ04,OUT017,1562.8052
FDG10,OUT049,1480.5844
FDA40,OUT010,3963.7327
FDI53,OUT045,2639.653
FDU09,OUT010,2492.7332
FDK60,OUT045,2569.7043
FDR43,OUT017,2506.841
FDW22,OUT017,899.696
DRP47,OUT010,1095.0978
DRG48,OUT010,2397.0579
FDA14,OUT035,2801.557
FDU49,OUT013,2728.979
FDK28,OUT045,2637.5767
FDT19,OUT046,2609.8252
NCQ42,OUT045,4363.541
FDD03,OUT045,1063.3865
NCM53,OUT013,3845.6753
NCX53,OUT045,5786.494
FDV14,OUT027,931.4121
NCZ54,OUT017,921.80426
FDB39,OUT013,4289.3613
DRC24,OUT046,4249.778
FDY36,OUT013,4458.298
FDN01,OUT035,1681.2255
DRH25,OUT046,3012.9312
FDV08,OUT046,1604.4331
NCP53,OUT049,2485.564
FDU52,OUT010,2692.8298
NCI42,OUT045,2428.7354
FDZ14,OUT035,2504.9016
FDF11,OUT046,4313.252
FDQ13,OUT018,2970.2144
FDO32,OUT010,2775.439
DRJ37,OUT018,364.35608
FDY43,OUT046,2861.6777
NCT41,OUT017,2890.1482
NCV17,OUT045,2932.8823
FDM04,OUT027,2649.6926
DRB48,OUT018,2983.3484
FDM24,OUT013,3039.7402
FDT37,OUT049,1852.6584
NCO05,OUT010,1396.2887
FDL13,OUT046,1332.2731
FDL15,OUT017,227.05656
FDB11,OUT018,1674.5314
FDL14,OUT019,1442.4141
FDY10,OUT019,2336.1797
FDJ40,OUT049,2282.6492
NCW18,OUT046,2447.1729
NCY06,OUT013,2587.426
DRE13,OUT018,354.5074
FDA26,OUT045,2415.8313
NCE19,OUT010,254.54869
FDE33,OUT035,4153.0645
DRL59,OUT027,1167.9614
FDY07,OUT046,5719.5654
FDF57,OUT018,2384.662
FDM58,OUT035,2290.673
FDP26,OUT027,2294.9333
FDY32,OUT046,2219.5984
FDD51,OUT010,1773.9888
FDU22,OUT018,3112.6484
FDZ49,OUT018,1586.7474
NCI42,OUT017,1227.7692
FDT04,OUT027,2587.7163
NCU41,OUT045,490.7443
FDS56,OUT045,589.2131
NCN42,OUT017,721.37506
FDK34,OUT046,440.39987
FDB03,OUT017,365.95517
DRJ25,OUT035,504.27216
FDT25,OUT027,4125.3296
FDN20,OUT013,4070.809
FDP09,OUT013,4226.1035
FDM20,OUT019,3250.7703
NCG55,OUT046,1967.6932
NCP14,OUT045,1841.594
NCH06,OUT046,1826.7452
FDV52,OUT013,1537.9854
NCL07,OUT035,1371.6105
DRJ11,OUT027,213.33527
DRO59,OUT013,306.6495
FDW15,OUT010,1348.8914
NCQ30,OUT035,1688.3773
NCN54,OUT019,2920.4897
FDY01,OUT027,1711.7878
FDX39,OUT035,246.00648
FDH53,OUT027,396.87723
FDA57,OUT035,5234.793
NCC07,OUT010,3826.4856
FDU28,OUT013,3665.1467
FDK36,OUT010,1689.3925
FDR36,OUT018,1419.1538
NCQ17,OUT035,1577.504
FDS28,OUT019,1766.3239
FDE08,OUT045,1499.5225
FDU22,OUT046,2979.3928
FDG41,OUT045,337.45828
FDO31,OUT010,422.29233
FDM21,OUT019,565.71844
FDU40,OUT017,508.48083
FDV36,OUT018,699.72174
FDT10,OUT027,548.7584
FDX38,OUT045,4172.5195
NCU30,OUT027,1286.3722
NCV06,OUT049,2626.303
FDT16,OUT035,1407.7617
NCP41,OUT027,357.7219
FDZ56,OUT017,2535.562
FDC22,OUT035,2659.216
FDU10,OUT035,2446.6362
FDS46,OUT045,2325.5398
FDO08,OUT049,1703.4286
NCV42,OUT018,2976.9697
FDP33,OUT035,237.12888
FDJ12,OUT046,1575.9407
FDH04,OUT045,1613.7506
NCU54,OUT013,2728.399
FDO36,OUT010,2805.063
FDT37,OUT027,318.78738
FDD14,OUT010,525.14264
FDA16,OUT013,591.8746
NCS42,OUT019,798.5283
FDP10,OUT019,5908.5
FDQ28,OUT049,4335.6055
FDK57,OUT010,4369.928
FDK02,OUT013,1266.3081
FDW47,OUT018,3003.4983
NCC42,OUT018,1596.6902
FDQ37,OUT018,1508.8895
FDL40,OUT046,1757.264
DRE13,OUT010,950.76166
FDQ34,OUT027,775.1066
NCB54,OUT046,864.02527
FDS48,OUT049,688.5139
FDO15,OUT045,833.6545
NCT30,OUT013,207.03023
FDU49,OUT027,986.4432
FDE21,OUT046,648.476
FDS49,OUT019,1050.201
FDT38,OUT027,298.678
FDZ01,OUT045,3105.4697
FDC41,OUT035,2990.916
DRG13,OUT010,3002.317
NCZ42,OUT018,377.06802
NCM07,OUT045,207.0686
NCV17,OUT018,424.1292
DRK39,OUT035,405.38638
FDS37,OUT018,1800.0254
FDV12,OUT019,501.91727
NCG19,OUT018,3643.9353
FDS51,OUT013,387.10764
NCO14,OUT046,2821.9292
FDC38,OUT046,2714.6582
FDN15,OUT046,4168.025
NCH42,OUT013,2938.5872
FDQ22,OUT046,2950.264
FDC05,OUT013,2638.366
FDZ31,OUT013,2666.004
DRJ23,OUT049,2681.4963
FDC52,OUT035,2719.857
DRD12,OUT010,369.88278
FDV55,OUT017,4203.888
FDD32,OUT046,2074.7634
FDR01,OUT049,330.37833
FDY08,OUT019,3517.5605
FDQ45,OUT045,2257.923
DRN11,OUT027,1888.0737
NCS05,OUT018,1939.8147
FDY32,OUT035,1773.6423
NCD31,OUT045,1872.182
NCE06,OUT049,1716.5919
NCP14,OUT046,1294.4576
NCF18,OUT019,1376.9167
FDF14,OUT018,1877.0106
FDB22,OUT017,1697.3864
NCH54,OUT049,1880.5522
FDU27,OUT035,3860.5334
FDS58,OUT027,2627.9985
NCU29,OUT035,2349.3723
FDJ57,OUT013,2331.6924
FDL56,OUT049,2471.8782
FDH60,OUT035,256.72992
FDN24,OUT018,2297.5232
FDD02,OUT017,3072.582
FDP15,OUT017,3430.2207
FDB28,OUT027,3342.911
DRC49,OUT045,4835.0317
NCG30,OUT018,3503.5432
FDJ14,OUT049,2370.8835
FDL52,OUT045,2166.0913
NCG19,OUT027,2280.8083
NCN41,OUT035,248.351
FDW22,OUT013,3318.9482
FDI02,OUT013,3578.3213
FDV51,OUT045,3394.2793
FDV48,OUT046,5102.192
NCL17,OUT019,3500.3542
FDP46,OUT045,840.0069
FDU10,OUT045,951.3656
FDT37,OUT010,894.29755
FDI27,OUT035,962.9168
FDN51,OUT046,952.2635
FDW07,OUT035,311.1527
FDN45,OUT049,1066.6115
DRN37,OUT027,3534.61
DRF48,OUT049,3332.496
FDP38,OUT019,3431.4658
NCX18,OUT027,4962.2207
FDK45,OUT018,3205.7258
FDZ37,OUT049,691.5341
FDS50,OUT018,3460.783
NCR54,OUT018,1172.7231
NCS17,OUT035,1290.7996
FDV31,OUT046,1558.3544
DRE27,OUT017,2616.773
FDN60,OUT013,1241.3553
FDK26,OUT013,319.1639
FDX37,OUT018,2710.2349
FDW31,OUT046,2957.9207
FDX26,OUT018,2723.4758
DRL49,OUT019,3033.7576
FDU49,OUT017,2869.711
FDY58,OUT046,4274.754
FDN03,OUT045,2741.0342
NCV06,OUT010,714.84357
FDH53,OUT045,602.84094
FDG31,OUT018,758.3497
NCC06,OUT045,599.4091
FDS13,OUT049,1192.0687
FDP16,OUT035,2565.7632
FDA35,OUT013,1258.7251
DRP47,OUT018,1084.6067
FDY28,OUT010,1259.1907
FDY20,OUT035,229.60635
NCH30,OUT017,3313.7898
NCR29,OUT019,1726.1196
NCP05,OUT013,1887.2957
NCF30,OUT019,2064.6414
FDA08,OUT035,1648.9637
FDN51,OUT027,1806.7185
FDH12,OUT046,5662.021
FDY39,OUT017,4276.5405
NCO53,OUT045,4004.7324
FDB40,OUT046,4136.7236
FDH02,OUT049,246.27339
FDY11,OUT027,1688.8225
FDQ09,OUT019,1786.9279
FDP16,OUT013,1580.0233
NCF55,OUT018,3086.8562
FDY09,OUT027,4197.899
FDY39,OUT045,4314.897
NCU53,OUT049,5766.7134
NCT41,OUT049,1266.6061
FDJ45,OUT046,4133.3877
FDR28,OUT013,1449.6005
FDN08,OUT013,2753.9817
FDJ07,OUT049,1319.2037
FDZ09,OUT027,1244.7916
FDQ14,OUT017,1376.2982
FDY12,OUT027,382.4203
FDK57,OUT046,2833.72
FDD20,OUT049,3888.725
FDS36,OUT018,2551.9185
FDI40,OUT049,2241.1685
FDJ40,OUT045,1847.0413
FDE08,OUT013,1825.4045
DRK01,OUT013,243.40631
FDC58,OUT049,1878.9308
FDE50,OUT046,330.1545
FDX48,OUT035,1910.7347
DRM35,OUT018,1790.565
FDG41,OUT013,943.3166
FDB52,OUT046,750.86926
FDV19,OUT045,2074.5435
DRG48,OUT017,692.70825
FDI26,OUT013,756.8015
FDU11,OUT019,2702.4548
FDF59,OUT019,1335.4928
FDR07,OUT049,1397.7435
NCE06,OUT017,3429.5771
FDE10,OUT046,4950.794
NCO55,OUT046,3383.1294
FDZ13,OUT013,3372.5107
FDT50,OUT017,2272.9136
FDH12,OUT010,3637.1401
FDD21,OUT045,2069.8035
NCM05,OUT013,2381.5764
FDK04,OUT013,2111.4443
FDN33,OUT017,2192.9106
NCM18,OUT010,2104.8608
DRC25,OUT049,1549.6202
FDT47,OUT017,1358.2574
FDD45,OUT027,1455.4115
NCD07,OUT018,3299.0142
NCY54,OUT010,834.5201
FDL12,OUT049,3495.4106
FDL02,OUT017,3595.8574
FDC60,OUT035,2078.2546
FDR37,OUT017,2022.9136
FDY16,OUT017,1856.9176
FDU26,OUT045,4296.588
FDN24,OUT013,2824.0916
FDH44,OUT013,3007.656
FDE23,OUT010,2885.2776
FDW60,OUT017,2757.7488
FDQ55,OUT049,1757.1273
FDV32,OUT027,1741.1237
FDV03,OUT010,3172.1892
FDY14,OUT010,1970.7238
NCL55,OUT027,1788.1115
DRF25,OUT017,404.2731
FDX03,OUT046,3981.2969
FDF40,OUT045,5376.7188
FDX24,OUT010,3780.1719
FDA25,OUT049,3239.1536
FDH21,OUT018,240.29616
FDB47,OUT010,1861.0565
FDT34,OUT019,1654.6937
FDS39,OUT010,1963.353
NCU05,OUT046,2116.3062
FDE02,OUT049,335.73758
FDL25,OUT035,1796.001
FDC50,OUT049,248.54158
FDZ32,OUT049,2278.77
FDV14,OUT045,355.31067
FDR07,OUT045,3736.4705
FDB26,OUT049,2348.1025
NCR50,OUT045,732.1561
FDP01,OUT018,763.77057
FDH57,OUT045,2056.7134
FDM60,OUT027,582.22375
FDA45,OUT017,821.48584
FDU55,OUT017,598.4488
FDH40,OUT035,579.1132
FDG40,OUT019,643.31775
FDT12,OUT049,2913.4407
DRL59,OUT045,3093.1057
FDT47,OUT018,4558.9683
FDI60,OUT017,3024.0796
DRF51,OUT027,2053.6687
NCK31,OUT049,1870.517
FDB08,OUT045,330.2513
FDM44,OUT035,1627.6711
FDD46,OUT018,1525.6473
FDR27,OUT019,1532.3514
FDV56,OUT010,1209.0457
FDM02,OUT049,1317.2808
FDU45,OUT018,2458.6208
FDZ10,OUT017,319.3507
NCK31,OUT010,2584.0842
FDR27,OUT035,262.67212
FDF33,OUT013,4096.5625
FDJ36,OUT046,2718.4756
FDP33,OUT049,2371.3857
FDG17,OUT046,286.48373
FDG47,OUT027,541.9626
NCW29,OUT046,1784.0598
DRH59,OUT017,652.17944
FDR32,OUT017,511.75723
FDP48,OUT035,382.3042
FDG17,OUT035,526.22375
DRJ59,OUT017,3981.0332
FDY48,OUT027,4270.7856
FDB02,OUT046,4184.0693
FDN10,OUT019,4058.1882
NCD55,OUT035,4112.8027
FDX34,OUT013,1609.9893
FDZ38,OUT045,1843.5502
DRF37,OUT049,1672.1365
DRL47,OUT019,2685.2148
FDL27,OUT035,1090.3838
NCP53,OUT035,1341.9966
FDT03,OUT019,210.60066
FDJ28,OUT035,319.22537
FDF40,OUT018,1208.7465
FDA32,OUT035,2582.6738
NCP02,OUT017,1096.0239
FDZ31,OUT045,2711.5276
NCQ29,OUT013,2638.233
FDP57,OUT010,2885.5088
FDL32,OUT027,2643.0264
DRB01,OUT035,2557.4968
FDJ40,OUT046,2448.1438
FDO24,OUT018,4175.416
FDO11,OUT018,5416.9707
FDA56,OUT035,3531.4524
FDF02,OUT045,3882.1404
FDA10,OUT013,3793.2651
NCI55,OUT017,3708.879
FDZ40,OUT010,3618.5413
FDV08,OUT049,3889.751
FDN48,OUT013,3977.622
FDU57,OUT017,4015.8508
DRF49,OUT013,5492.71
FDS02,OUT035,395.09296
FDS43,OUT046,2837.081
FDT16,OUT013,3230.373
FDX19,OUT027,2985.46
FDK15,OUT046,3184.7598
DRA12,OUT049,3394.0686
FDY35,OUT017,2124.0547
NCU42,OUT013,1956.7852
FDD26,OUT013,1909.1769
FDR11,OUT018,2033.9698
NCP53,OUT045,3455.7278
FDP34,OUT045,3060.5015
NCV41,OUT019,2810.6023
FDN20,OUT018,3514.9514
FDZ16,OUT018,2920.3052
FDZ28,OUT049,1955.635
NCL55,OUT013,1756.7727
NCJ17,OUT046,1759.3552
FDT37,OUT046,1707.5164
FDV51,OUT049,1908.947
FDZ28,OUT035,3193.5356
FDN27,OUT013,1972.2723
FDS14,OUT019,1937.0066
FDZ58,OUT045,3317.8474
FDD46,OUT046,1653.971
FDJ03,OUT035,4419.224
FDU03,OUT010,4259.1807
FDA33,OUT027,5878.5493
NCW53,OUT035,1508.5328
NCC55,OUT017,4205.499
FDP52,OUT019,2346.6973
FDE39,OUT049,2343.9788
FDB44,OUT035,4019.9722
FDG59,OUT013,3569.6594
FDI05,OUT013,3533.8066
FDF59,OUT045,3814.444
FDM39,OUT019,3562.1633
FDB14,OUT013,3747.001
NCS05,OUT019,2244.4758
DRJ35,OUT045,1875.1582
FDO31,OUT019,2148.8237
FDA31,OUT046,3588.5327
FDX40,OUT049,2119.4805
FDW56,OUT045,2020.6698
FDH09,OUT018,275.19406
FDA52,OUT019,352.0805
FDF20,OUT019,2015.318
FDE40,OUT046,3461.3535
NCU17,OUT046,2736.1982
NCP14,OUT035,2682.2202
FDN25,OUT027,2824.0254
FDU39,OUT049,2987.1235
NCM05,OUT017,3544.9355
FDU07,OUT017,3721.3816
FDF28,OUT049,5196.456
FDR57,OUT049,3833.6995
FDJ33,OUT013,2928.845
DRH23,OUT035,4696.134
FDQ52,OUT046,398.6961
DRK13,OUT035,513.3907
FDP09,OUT046,3175.3071
FDR08,OUT027,3432.0632
FDV50,OUT045,3659.7512
FDT13,OUT049,3994.8784
FDJ27,OUT027,3714.4236
FDH21,OUT046,4025.0378
FDW14,OUT027,5556.66
FDL52,OUT049,4126.891
FDW28,OUT017,3980.6492
FDL40,OUT049,3673.5193
FDE24,OUT046,3615.5403
FDX35,OUT049,1866.8469
FDP46,OUT017,1392.4891
FDX56,OUT045,1500.2306
FDQ45,OUT049,2880.75
FDK50,OUT027,3087.6438
FDY26,OUT045,608.86847
FDQ09,OUT017,4511.2607
FDN39,OUT049,3803.1829
FDP13,OUT017,2478.9326
FDR51,OUT013,2369.8406
FDZ49,OUT010,2139.3337
FDL28,OUT018,346.78146
FDZ10,OUT035,2005.3556
FDK38,OUT013,746.32733
DRL49,OUT027,308.88608
FDR15,OUT013,828.04126
FDQ24,OUT035,5034.8994
FDD56,OUT013,3548.598
NCR42,OUT046,3479.7634
FDH52,OUT045,698.15063
FDH57,OUT019,3361.183
FDR15,OUT010,331.79266
FDJ34,OUT035,2033.4148
FDW37,OUT035,2090.431
FDQ23,OUT018,1928.1892
FDP34,OUT013,2148.474
FDE04,OUT027,1998.6772
FDC48,OUT045,266.36008
FDA47,OUT019,2472.9426
FDI35,OUT018,2572.0588
NCV05,OUT013,3936.0503
FDR28,OUT045,4063.0754
FDH31,OUT017,3824.6892
FDP59,OUT019,3935.576
FDS19,OUT018,5482.009
FDM60,OUT045,1588.5126
FDJ44,OUT018,1786.7764
DRH51,OUT017,340.89218
DRC25,OUT017,1627.8954
DRE25,OUT013,3846.1482
NCX05,OUT049,404.38803
FDR11,OUT017,3683.1714
DRP47,OUT045,3537.0017
DRC49,OUT019,4018.6104
FDQ47,OUT027,1702.2483
FDL20,OUT013,235.18134
FDM34,OUT035,1744.9803
NCN55,OUT013,1667.7839
FDD41,OUT035,1582.4019
FDE52,OUT049,3055.091
NCT18,OUT019,3007.9265
FDJ32,OUT018,3011.0889
FDE16,OUT046,341.05914
FDZ09,OUT045,4288.029
DRZ11,OUT046,5775.772
FDK41,OUT049,4104.3096
FDE56,OUT049,4222.681
FDH34,OUT013,4137.079
DRI49,OUT013,4262.944
DRI59,OUT046,298.2575
DRC36,OUT049,735.1395
FDS15,OUT019,855.424
FDI07,OUT018,732.71027
FDZ15,OUT018,680.65753
NCX41,OUT027,4123.6997
NCO29,OUT019,5554.9497
FDF57,OUT013,2117.8904
FDI33,OUT035,328.25943
DRJ47,OUT049,2194.544
FDB34,OUT046,2061.7334
FDY22,OUT027,2012.166
DRL11,OUT017,1892.2361
FDY46,OUT035,2709.4258
FDG17,OUT013,2797.871
FDE52,OUT018,4082.0935
DRP47,OUT027,2446.1055
FDO01,OUT010,350.1088
FDL09,OUT046,328.35773
FDR57,OUT013,1545.3303
DRD37,OUT035,1960.9298
FDQ36,OUT027,3269.4377
FDL33,OUT049,1771.8313
FDL48,OUT045,3423.061
FDL28,OUT049,1827.6492
NCN29,OUT046,1933.7916
FDO13,OUT035,2079.9067
FDB38,OUT045,1984.2455
FDI36,OUT035,3560.5076
FDI58,OUT035,3637.1882
FDH22,OUT018,2618.9675
FDQ27,OUT013,2540.3582
FDT33,OUT046,2386.0496
FDC56,OUT045,2437.809
FDF14,OUT046,352.07324
FDQ39,OUT017,1509.4247
NCM43,OUT017,3029.5598
FDS46,OUT035,1784.7896
FDI22,OUT049,3655.2793
NCE43,OUT045,5211.063
FDZ36,OUT010,3808.6106
FDR13,OUT019,3681.2224
FDP46,OUT018,3625.8564
FDW56,OUT019,2252.3442
FDB40,OUT017,951.99603
FDM28,OUT018,926.0558
FDV49,OUT013,1114.251
NCS53,OUT018,916.77515
FDO03,OUT049,624.1319
FDT15,OUT035,2989.8257
FDD33,OUT049,4487.942
FDX13,OUT017,2936.4138
FDH60,OUT013,2994.9753
DRH51,OUT046,2960.5115
NCL07,OUT049,618.2476
FDW51,OUT045,312.49933
FDF21,OUT019,844.88873
FDH26,OUT019,845.42285
FDJ03,OUT049,711.1914
FDU35,OUT017,429.46005
DRL01,OUT018,2780.873
FDE59,OUT045,2877.8064
FDI60,OUT035,4431.8047
DRH39,OUT035,2927.8142
FDK36,OUT049,4020.1294
FDN52,OUT045,292.9426
FDU12,OUT017,2524.6448
NCT05,OUT027,517.1742
FDS37,OUT027,281.3437
FDK24,OUT017,780.1117
DRF36,OUT013,350.77725
FDN46,OUT010,1907.9199
NCN06,OUT045,3209.0396
FDD59,OUT035,3196.097
FDM14,OUT045,3088.7708
FDO10,OUT018,4578.3257
FDU35,OUT013,1453.9847
NCA30,OUT018,1112.1288
NCO41,OUT049,2792.6272
FDI24,OUT046,1170.4279
FDZ16,OUT046,1900.3082
FDV47,OUT046,362.66965
FDV16,OUT045,592.154
FDZ22,OUT035,2354.1597
FDO20,OUT010,2221.4988
FDW38,OUT013,2280.2285
FDW52,OUT045,2222.394
FDT43,OUT019,2199.0732
NCS29,OUT045,1037.1249
NCC31,OUT017,401.7897
FDA21,OUT017,5419.7427
FDQ55,OUT046,3829.4722
NCE54,OUT049,3784.302
FDD45,OUT017,1133.8833
NCP17,OUT017,852.7578
FDR47,OUT035,212.21342
DRM35,OUT013,977.3551
FDR47,OUT019,1000.84064
FDX19,OUT010,2412.852
FDV22,OUT027,3929.7458
FDQ46,OUT027,2370.2297
DRO47,OUT045,2448.3438
FDB44,OUT010,2578.0637
FDN02,OUT010,2479.5784
FDW10,OUT045,2598.181
FDJ41,OUT019,1908.1814
FDM50,OUT046,1768.6582
FDW10,OUT035,1804.6781
FDY48,OUT049,2018.5245
NCE30,OUT027,264.47696
FDO04,OUT045,3226.298
FDQ26,OUT010,3082.8567
NCX29,OUT018,3139.8577
FDE39,OUT046,4556.367
NCR54,OUT027,2995.681
NCP55,OUT027,3020.5703
FDX22,OUT017,3187.1448
FDI05,OUT035,3357.7275
FDC51,OUT027,4710.214
FDC10,OUT013,3093.8208
FDJ46,OUT045,4663.8135
FDV10,OUT010,3146.476
FDX12,OUT027,2612.6965
FDL43,OUT019,2748.7925
DRB13,OUT046,4139.074
FDF59,OUT027,2640.4397
FDT35,OUT049,2907.0972
